ID_Registro,ID_Equipo,Fecha,Temperatura_C,Vibracion_mm_s,Horas_Operativas
464,360,2020-01-20 07:00:00,73.97,3.81,7424.0
465,469,2020-01-20 08:00:00,78.43,2.1,93044.0
466,373,2020-01-20 09:00:00,108.38,4.92,43208.0
467,222,2020-01-20 10:00:00,70.78,3.71,87911.0
468,168,2020-01-20 11:00:00,135.26,4.26,89267.0
469,23,2020-01-20 12:00:00,65.42,2.82,67614.0
470,174,2020-01-20 13:00:00,96.75,1.81,15543.0
471,40,2020-01-20 14:00:00,61.3,0.73,10205.0
472,322,2020-01-20 15:00:00,107.26,3.09,74967.0
473,123,2020-01-20 16:00:00,74.31,0.77,63541.0
474,468,2020-01-20 17:00:00,144.02,2.28,16507.0
475,26,2020-01-20 18:00:00,59.78,2.0,57221.0
476,184,2020-01-20 19:00:00,145.78,4.4,23824.0
477,453,2020-01-20 20:00:00,77.39,3.55,24707.0
478,382,2020-01-20 21:00:00,122.47,1.48,93125.0
479,207,2020-01-20 22:00:00,125.25,1.79,31062.0
480,492,2020-01-20 23:00:00,50.93,2.3,40622.0
481,240,2020-01-21 00:00:00,130.24,1.95,95038.0
482,1,2020-01-21 01:00:00,102.99,2.31,74797.0
483,316,2020-01-21 02:00:00,70.6,2.11,18225.0
484,93,2020-01-21 03:00:00,57.79,4.72,80556.0
485,400,2020-01-21 04:00:00,59.82,2.21,19118.0
486,487,2020-01-21 05:00:00,67.63,2.37,72429.0
487,251,2020-01-21 06:00:00,134.33,0.68,33360.0
488,82,2020-01-21 07:00:00,55.76,0.49,10810.0
489,110,2020-01-21 08:00:00,147.05,0.44,68804.0
490,190,2020-01-21 09:00:00,95.99,1.56,93171.0
491,171,2020-01-21 10:00:00,95.59,2.96,18840.0
492,296,2020-01-21 11:00:00,52.63,2.07,61271.0
493,221,2020-01-21 12:00:00,78.05,1.0,47905.0
494,133,2020-01-21 13:00:00,50.56,3.33,27837.0
495,327,2020-01-21 14:00:00,130.96,4.47,30068.0
496,153,2020-01-21 15:00:00,116.5,1.83,53318.0
497,451,2020-01-21 16:00:00,131.25,1.81,5089.0
498,495,2020-01-21 17:00:00,108.5,2.83,47248.0
499,220,2020-01-21 18:00:00,148.14,1.56,38054.0
500,487,2020-01-21 19:00:00,65.43,2.12,80998.0
501,292,2020-01-21 20:00:00,131.6,3.99,60980.0
502,294,2020-01-21 21:00:00,50.22,0.15,88613.0
503,296,2020-01-21 22:00:00,146.67,3.67,23436.0
504,231,2020-01-21 23:00:00,94.1,2.94,11229.0
505,467,2020-01-22 00:00:00,95.65,1.57,82026.0
506,208,2020-01-22 01:00:00,149.61,0.67,11368.0
507,363,2020-01-22 02:00:00,96.6,0.12,70425.0
508,191,2020-01-22 03:00:00,117.16,2.99,97530.0
509,405,2020-01-22 04:00:00,91.19,0.72,89640.0
510,444,2020-01-22 05:00:00,127.07,0.29,61898.0
511,75,2020-01-22 06:00:00,120.26,1.12,61875.0
512,83,2020-01-22 07:00:00,50.88,4.09,24356.0
513,456,2020-01-22 08:00:00,103.03,4.51,6804.0
514,147,2020-01-22 09:00:00,112.18,4.38,7413.0
515,187,2020-01-22 10:00:00,123.66,2.97,82619.0
516,73,2020-01-22 11:00:00,93.99,4.64,56936.0
517,356,2020-01-22 12:00:00,73.25,4.54,40727.0
518,378,2020-01-22 13:00:00,65.84,0.71,53582.0
519,272,2020-01-22 14:00:00,108.19,3.51,73097.0
520,292,2020-01-22 15:00:00,95.99,4.38,10354.0
521,305,2020-01-22 16:00:00,126.11,2.69,85878.0
522,142,2020-01-22 17:00:00,123.3,1.12,40845.0
523,354,2020-01-22 18:00:00,92.95,2.79,90966.0
524,285,2020-01-22 19:00:00,74.29,4.77,70710.0
525,153,2020-01-22 20:00:00,107.18,1.07,79410.0
526,15,2020-01-22 21:00:00,64.73,3.81,19395.0
527,31,2020-01-22 22:00:00,138.45,4.26,17195.0
528,437,2020-01-22 23:00:00,117.49,3.66,99461.0
529,154,2020-01-23 00:00:00,52.3,4.79,10035.0
530,147,2020-01-23 01:00:00,129.46,0.34,97022.0
531,452,2020-01-23 02:00:00,147.91,3.74,2289.0
532,357,2020-01-23 03:00:00,70.69,3.94,27534.0
533,407,2020-01-23 04:00:00,111.6,1.33,31501.0
534,277,2020-01-23 05:00:00,62.94,3.93,75167.0
535,193,2020-01-23 06:00:00,115.67,4.08,86280.0
536,321,2020-01-23 07:00:00,74.01,2.93,97211.0
537,11,2020-01-23 08:00:00,66.31,4.86,14593.0
538,278,2020-01-23 09:00:00,72.06,1.49,74847.0
539,203,2020-01-23 10:00:00,136.86,1.1,1854.0
540,156,2020-01-23 11:00:00,78.72,2.15,54891.0
541,51,2020-01-23 12:00:00,106.2,2.75,30094.0
542,302,2020-01-23 13:00:00,80.75,3.58,37257.0
543,149,2020-01-23 14:00:00,142.98,4.76,23304.0
544,408,2020-01-23 15:00:00,144.73,3.21,67037.0
545,99,2020-01-23 16:00:00,59.5,1.64,1154.0
546,132,2020-01-23 17:00:00,139.63,2.41,64711.0
547,255,2020-01-23 18:00:00,127.48,0.84,61519.0
548,404,2020-01-23 19:00:00,83.19,1.1,7740.0
549,221,2020-01-23 20:00:00,124.78,4.5,56824.0
550,287,2020-01-23 21:00:00,124.65,4.16,37929.0
551,487,2020-01-23 22:00:00,123.63,4.49,96738.0
552,154,2020-01-23 23:00:00,94.9,3.66,93975.0
553,496,2020-01-24 00:00:00,136.39,3.17,6283.0
554,52,2020-01-24 01:00:00,51.49,3.69,85257.0
555,65,2020-01-24 02:00:00,97.29,3.92,16854.0
556,40,2020-01-24 03:00:00,64.16,4.04,61958.0
557,86,2020-01-24 04:00:00,130.42,4.53,67851.0
558,233,2020-01-24 05:00:00,69.5,3.32,45201.0
559,136,2020-01-24 06:00:00,104.94,0.71,37123.0
560,163,2020-01-24 07:00:00,67.98,3.54,16854.0
561,230,2020-01-24 08:00:00,86.18,1.08,39729.0
562,261,2020-01-24 09:00:00,79.15,4.12,52154.0
563,382,2020-01-24 10:00:00,84.23,3.28,62420.0
564,470,2020-01-24 11:00:00,75.69,2.76,44696.0
565,390,2020-01-24 12:00:00,72.36,0.71,15726.0
566,311,2020-01-24 13:00:00,148.48,2.06,13841.0
567,460,2020-01-24 14:00:00,123.41,0.1,68528.0
568,282,2020-01-24 15:00:00,99.09,1.46,47001.0
569,30,2020-01-24 16:00:00,62.15,3.22,33575.0
570,260,2020-01-24 17:00:00,64.96,4.02,99373.0
571,355,2020-01-24 18:00:00,62.91,3.14,88873.0
572,234,2020-01-24 19:00:00,81.95,4.02,73152.0
573,77,2020-01-24 20:00:00,128.39,1.44,56467.0
574,255,2020-01-24 21:00:00,137.1,4.15,35274.0
575,429,2020-01-24 22:00:00,121.6,2.34,18068.0
576,414,2020-01-24 23:00:00,135.6,2.56,95519.0
577,211,2020-01-25 00:00:00,90.33,2.1,89441.0
578,381,2020-01-25 01:00:00,103.9,3.16,67345.0
579,250,2020-01-25 02:00:00,58.56,1.9,66632.0
580,396,2020-01-25 03:00:00,120.05,3.36,91417.0
581,155,2020-01-25 04:00:00,57.16,4.6,9994.0
582,239,2020-01-25 05:00:00,130.43,2.33,19913.0
583,80,2020-01-25 06:00:00,65.29,1.46,48898.0
584,430,2020-01-25 07:00:00,102.81,4.38,37075.0
585,81,2020-01-25 08:00:00,99.55,3.45,30052.0
586,304,2020-01-25 09:00:00,66.7,4.1,71867.0
587,435,2020-01-25 10:00:00,87.1,4.81,33918.0
588,492,2020-01-25 11:00:00,137.41,2.72,55520.0
589,377,2020-01-25 12:00:00,64.97,1.73,18646.0
590,193,2020-01-25 13:00:00,139.08,3.8,40952.0
591,4,2020-01-25 14:00:00,128.93,0.12,35888.0
592,140,2020-01-25 15:00:00,89.38,1.81,54547.0
593,147,2020-01-25 16:00:00,55.45,0.74,66013.0
594,496,2020-01-25 17:00:00,134.62,3.3,76455.0
595,107,2020-01-25 18:00:00,55.34,0.25,15802.0
596,489,2020-01-25 19:00:00,143.83,1.56,42929.0
597,431,2020-01-25 20:00:00,89.23,4.12,81714.0
598,145,2020-01-25 21:00:00,96.61,1.67,84238.0
599,57,2020-01-25 22:00:00,112.87,3.26,49881.0
600,140,2020-01-25 23:00:00,86.15,1.45,59360.0
601,164,2020-01-26 00:00:00,63.17,4.61,39507.0
602,28,2020-01-26 01:00:00,80.2,3.96,54826.0
603,160,2020-01-26 02:00:00,65.99,4.17,27995.0
604,357,2020-01-26 03:00:00,76.77,0.67,3317.0
605,494,2020-01-26 04:00:00,111.05,0.22,72796.0
606,169,2020-01-26 05:00:00,77.43,2.2,73654.0
607,323,2020-01-26 06:00:00,141.82,4.46,3094.0
608,29,2020-01-26 07:00:00,146.82,2.07,98031.0
609,354,2020-01-26 08:00:00,108.63,2.04,6889.0
610,48,2020-01-26 09:00:00,93.13,0.91,80303.0
611,106,2020-01-26 10:00:00,138.68,2.3,91216.0
612,368,2020-01-26 11:00:00,62.13,2.21,58389.0
613,19,2020-01-26 12:00:00,85.11,0.37,38550.0
614,315,2020-01-26 13:00:00,82.43,2.83,84748.0
615,57,2020-01-26 14:00:00,71.22,3.4,9782.0
616,253,2020-01-26 15:00:00,84.42,1.6,9635.0
617,383,2020-01-26 16:00:00,57.06,3.9,46363.0
618,103,2020-01-26 17:00:00,146.89,3.73,12140.0
619,120,2020-01-26 18:00:00,79.15,1.22,81894.0
620,341,2020-01-26 19:00:00,148.22,3.56,74201.0
621,489,2020-01-26 20:00:00,85.94,4.48,49622.0
622,79,2020-01-26 21:00:00,54.48,0.77,62233.0
623,312,2020-01-26 22:00:00,59.82,0.95,81692.0
624,380,2020-01-26 23:00:00,63.31,2.76,88196.0
625,183,2020-01-27 00:00:00,109.7,1.8,63257.0
626,338,2020-01-27 01:00:00,77.95,2.16,72761.0
627,464,2020-01-27 02:00:00,113.87,3.08,20306.0
628,354,2020-01-27 03:00:00,134.22,4.1,81604.0
629,413,2020-01-27 04:00:00,91.58,0.84,61804.0
630,309,2020-01-27 05:00:00,70.51,2.39,4455.0
631,189,2020-01-27 06:00:00,104.41,4.63,37237.0
632,471,2020-01-27 07:00:00,149.31,4.49,18314.0
633,441,2020-01-27 08:00:00,109.95,1.35,19235.0
634,21,2020-01-27 09:00:00,51.3,4.45,27883.0
635,297,2020-01-27 10:00:00,137.49,0.94,76688.0
636,233,2020-01-27 11:00:00,74.44,2.55,48560.0
637,66,2020-01-27 12:00:00,104.57,67.3285479153329,10924.0
638,148,2020-01-27 13:00:00,96.07,1.76,79536.0
639,429,2020-01-27 14:00:00,87.87,1.58,3580.0
640,307,2020-01-27 15:00:00,116.22,3.85,30624.0
641,18,2020-01-27 16:00:00,66.97,4.11,12544.0
642,239,2020-01-27 17:00:00,127.57,2.72,770.0
643,15,2020-01-27 18:00:00,70.46,3.86,25958.0
644,6,2020-01-27 19:00:00,128.65,2.31,1506.0
645,304,2020-01-27 20:00:00,147.14,1.42,34499.0
646,236,2020-01-27 21:00:00,124.09,1.33,59476.0
647,472,2020-01-27 22:00:00,74.02,0.97,70630.0
648,103,2020-01-27 23:00:00,68.89,4.77,34828.0
649,389,2020-01-28 00:00:00,122.5,4.18,87724.0
650,323,2020-01-28 01:00:00,79.59,1.91,14594.0
651,5,2020-01-28 02:00:00,73.32,1.06,9732.0
652,188,2020-01-28 03:00:00,110.16,1.24,75330.0
653,62,2020-01-28 04:00:00,101.36,3.54,80044.0
654,342,2020-01-28 05:00:00,80.6,3.81,8483.0
655,105,2020-01-28 06:00:00,138.84,4.79,93593.0
656,98,2020-01-28 07:00:00,59.57,0.97,43968.0
657,208,2020-01-28 08:00:00,129.6,1.63,46939.0
658,458,2020-01-28 09:00:00,99.49,0.2,39991.0
659,297,2020-01-28 10:00:00,61.59,0.67,35992.0
660,383,2020-01-28 11:00:00,76.69,4.66,66482.0
661,264,2020-01-28 12:00:00,86.74,2.54,33614.0
662,482,2020-01-28 13:00:00,56.6,0.83,18723.0
663,341,2020-01-28 14:00:00,58.24,2.13,48015.0
664,51,2020-01-28 15:00:00,67.78,3.26,83110.0
665,211,2020-01-28 16:00:00,137.87,2.83,72235.0
666,443,2020-01-28 17:00:00,123.15,0.31,73441.0
667,378,2020-01-28 18:00:00,66.96,2.31,33812.0
668,30,2020-01-28 19:00:00,53.66,2.77,96446.0
669,143,2020-01-28 20:00:00,110.91,2.5,72475.0
670,378,2020-01-28 21:00:00,66.25,0.65,36220.0
671,385,2020-01-28 22:00:00,93.23,4.42,39981.0
672,370,2020-01-28 23:00:00,131.63,2.81,45661.0
673,208,2020-01-29 00:00:00,127.56,4.55,89336.0
674,368,2020-01-29 01:00:00,125.85,0.88,86870.0
675,407,2020-01-29 02:00:00,65.6,4.2,69437.0
676,123,2020-01-29 03:00:00,116.87,1.12,85679.0
677,286,2020-01-29 04:00:00,57.58,3.65,250.0
678,409,2020-01-29 05:00:00,83.28,3.44,19515.0
679,41,2020-01-29 06:00:00,134.03,0.36,56939.0
680,41,2020-01-29 07:00:00,68.7,2.76,85470.0
681,488,2020-01-29 08:00:00,57.59,2.57,42962.0
682,198,2020-01-29 09:00:00,144.5,4.86,60097.0
683,157,2020-01-29 10:00:00,132.86,2.36,78212.0
684,314,2020-01-29 11:00:00,95.02,0.98,35357.0
685,162,2020-01-29 12:00:00,74.74,4.52,13153.0
686,144,2020-01-29 13:00:00,100.95,1.68,70639.0
687,78,2020-01-29 14:00:00,56.53,4.63,45017.0
688,220,2020-01-29 15:00:00,69.55,1.95,24605.0
689,418,2020-01-29 16:00:00,63.47,3.46,22883.0
690,233,2020-01-29 17:00:00,59.92,1.59,10644.0
691,420,2020-01-29 18:00:00,60.49,1.11,51487.0
692,422,2020-01-29 19:00:00,102.12,4.58,20474.0
693,237,2020-01-29 20:00:00,106.74,3.5,73352.0
694,240,2020-01-29 21:00:00,52.58,1.02,61611.0
695,223,2020-01-29 22:00:00,139.8,2.11,77871.0
696,33,2020-01-29 23:00:00,112.15,3.65,3750.0
697,264,2020-01-30 00:00:00,124.56,3.84,98021.0
698,460,2020-01-30 01:00:00,55.09,4.05,38579.0
699,328,2020-01-30 02:00:00,78.39,2.33,61708.0
700,12,2020-01-30 03:00:00,96.23,1.78,90164.0
701,166,2020-01-30 04:00:00,139.87,0.53,43411.0
702,376,2020-01-30 05:00:00,99.59,2.23,54506.0
703,130,2020-01-30 06:00:00,145.01,4.42,70117.0
704,399,2020-01-30 07:00:00,135.54,3.11,94764.0
705,85,2020-01-30 08:00:00,54.21,1.39,58451.0
706,418,2020-01-30 09:00:00,71.83,2.01,24774.0
707,240,2020-01-30 10:00:00,55.76,2.01,2395.0
708,359,2020-01-30 11:00:00,71.09,3.74,37935.0
709,294,2020-01-30 12:00:00,68.71,2.3,74408.0
710,196,2020-01-30 13:00:00,75.95,1.78,52971.0
711,217,2020-01-30 14:00:00,123.29,0.33,72708.0
712,430,2020-01-30 15:00:00,142.35,3.14,16291.0
713,278,2020-01-30 16:00:00,116.46,1.47,60773.0
714,477,2020-01-30 17:00:00,138.17,2.88,13153.0
715,103,2020-01-30 18:00:00,102.09,3.12,73521.0
716,143,2020-01-30 19:00:00,131.54,3.43,73258.0
717,272,2020-01-30 20:00:00,147.64,2.05,72668.0
718,209,2020-01-30 21:00:00,148.4,3.03,14547.0
719,419,2020-01-30 22:00:00,98.35,1.68,49424.0
720,403,2020-01-30 23:00:00,50.47,1.34,69364.0
721,62,2020-01-31 00:00:00,55.43,0.64,35662.0
722,376,2020-01-31 01:00:00,149.33,4.33,63382.0
723,28,2020-01-31 02:00:00,116.92,4.22,83090.0
724,400,2020-01-31 03:00:00,108.85,3.88,3284.0
725,76,2020-01-31 04:00:00,89.87,2.64,5276.0
726,400,2020-01-31 05:00:00,56.35,2.72,35728.0
727,208,2020-01-31 06:00:00,96.99,3.07,19011.0
728,297,2020-01-31 07:00:00,59.8,0.12,71601.0
729,216,2020-01-31 08:00:00,120.51,3.02,93820.0
730,348,2020-01-31 09:00:00,147.03,1.35,31926.0
731,11,2020-01-31 10:00:00,90.07,3.8,17941.0
732,161,2020-01-31 11:00:00,103.35,3.9,37071.0
733,412,2020-01-31 12:00:00,66.16,0.22,89502.0
734,256,2020-01-31 13:00:00,93.41,0.58,14052.0
735,402,2020-01-31 14:00:00,70.36,4.18,4778.0
736,237,2020-01-31 15:00:00,85.87,4.11,90776.0
737,160,2020-01-31 16:00:00,102.4,3.95,80413.0
738,299,2020-01-31 17:00:00,126.13,2.96,53336.0
739,129,2020-01-31 18:00:00,83.2,2.52,28668.0
740,288,2020-01-31 19:00:00,88.38,4.79,89163.0
741,77,2020-01-31 20:00:00,112.69,0.73,72412.0
742,150,2020-01-31 21:00:00,103.44,73.9194396759255,54954.0
743,149,2020-01-31 22:00:00,72.23,2.03,37527.0
744,327,2020-01-31 23:00:00,119.28,1.72,35564.0
745,265,2020-02-01 00:00:00,61.28,4.68,17105.0
746,431,2020-02-01 01:00:00,51.02,3.98,47909.0
747,280,2020-02-01 02:00:00,140.34,4.17,31423.0
748,332,2020-02-01 03:00:00,110.76,1.58,5096.0
749,123,2020-02-01 04:00:00,72.6,4.07,90565.0
750,375,2020-02-01 05:00:00,51.29,2.1,22688.0
751,422,2020-02-01 06:00:00,94.45,1.14,19598.0
752,215,2020-02-01 07:00:00,102.44,2.43,5651.0
753,414,2020-02-01 08:00:00,141.34,0.81,94013.0
754,199,2020-02-01 09:00:00,113.29,0.17,28373.0
755,120,2020-02-01 10:00:00,88.88,3.99,54982.0
756,105,2020-02-01 11:00:00,77.63,2.56,66254.0
757,427,2020-02-01 12:00:00,70.55,0.97,86908.0
758,391,2020-02-01 13:00:00,108.39,1.58,10819.0
759,79,2020-02-01 14:00:00,88.88,0.38,56023.0
760,498,2020-02-01 15:00:00,86.18,2.28,10011.0
761,207,2020-02-01 16:00:00,119.81,4.79,32872.0
762,196,2020-02-01 17:00:00,50.91,3.72,371.0
763,359,2020-02-01 18:00:00,86.93,1.18,9565.0
764,434,2020-02-01 19:00:00,83.42,4.16,56827.0
765,165,2020-02-01 20:00:00,123.06,4.29,29132.0
766,157,2020-02-01 21:00:00,75.43,4.42,44425.0
767,329,2020-02-01 22:00:00,54.93,1.19,23410.0
768,70,2020-02-01 23:00:00,145.73,1.76,77807.0
769,417,2020-02-02 00:00:00,142.19,3.42,43643.0
770,143,2020-02-02 01:00:00,107.45,3.12,47715.0
771,358,2020-02-02 02:00:00,87.26,1.9,21930.0
772,397,2020-02-02 03:00:00,120.37,2.42,65314.0
773,63,2020-02-02 04:00:00,123.41,0.99,18020.0
774,20,2020-02-02 05:00:00,51.0,1.54,35397.0
775,174,2020-02-02 06:00:00,67.02,1.48,69053.0
776,399,2020-02-02 07:00:00,53.13,3.9,9363.0
777,162,2020-02-02 08:00:00,109.49,3.55,55924.0
778,273,2020-02-02 09:00:00,80.24,3.28,16828.0
779,436,2020-02-02 10:00:00,104.95,4.68,1571.0
780,90,2020-02-02 11:00:00,131.59,1.01,52605.0
781,6,2020-02-02 12:00:00,93.06,3.8,9369.0
782,97,2020-02-02 13:00:00,134.31,3.64,38722.0
783,344,2020-02-02 14:00:00,140.73,0.25,27355.0
784,393,2020-02-02 15:00:00,118.09,0.49,92888.0
785,11,2020-02-02 16:00:00,107.84,1.28,63341.0
786,364,2020-02-02 17:00:00,76.73,0.81,40080.0
787,22,2020-02-02 18:00:00,110.48,3.62,343.0
788,180,2020-02-02 19:00:00,143.61,0.87,18687.0
789,494,2020-02-02 20:00:00,133.6,0.24,23786.0
790,85,2020-02-02 21:00:00,105.49,2.17,52602.0
791,256,2020-02-02 22:00:00,105.93,2.93,77962.0
792,434,2020-02-02 23:00:00,101.25,2.56,35546.0
793,404,2020-02-03 00:00:00,53.27,2.79,19898.0
794,122,2020-02-03 01:00:00,139.71,2.28,23355.0
795,20,2020-02-03 02:00:00,147.6,2.35,47524.0
796,182,2020-02-03 03:00:00,112.29,3.87,254.0
797,73,2020-02-03 04:00:00,95.16,4.85,43172.0
798,214,2020-02-03 05:00:00,132.48,3.13,67521.0
799,474,2020-02-03 06:00:00,78.73,2.05,88270.0
800,241,2020-02-03 07:00:00,97.42,2.45,40458.0
801,203,2020-02-03 08:00:00,105.34,1.31,87869.0
802,36,2020-02-03 09:00:00,54.4,1.15,13482.0
803,177,2020-02-03 10:00:00,67.48,3.51,51560.0
804,367,2020-02-03 11:00:00,94.14,4.5,2488.0
805,352,2020-02-03 12:00:00,88.92,1.16,27800.0
806,395,2020-02-03 13:00:00,92.63,0.15,9070.0
807,302,2020-02-03 14:00:00,79.02,4.83,25045.0
808,105,2020-02-03 15:00:00,109.76,2.84,47383.0
809,393,2020-02-03 16:00:00,85.87,1.27,99584.0
810,354,2020-02-03 17:00:00,90.01,3.39,77323.0
811,340,2020-02-03 18:00:00,83.36,3.57,67825.0
812,374,2020-02-03 19:00:00,127.33,4.56,63726.0
813,118,2020-02-03 20:00:00,104.57,2.86,93529.0
814,255,2020-02-03 21:00:00,88.13,4.73,42029.0
815,140,2020-02-03 22:00:00,55.31,3.66,31962.0
816,211,2020-02-03 23:00:00,65.82,1.55,26350.0
817,112,2020-02-04 00:00:00,148.43,3.01,8421.0
818,437,2020-02-04 01:00:00,128.3,3.68,90361.0
819,478,2020-02-04 02:00:00,77.77,4.59,33373.0
820,345,2020-02-04 03:00:00,77.05,0.36,44941.0
821,496,2020-02-04 04:00:00,74.99,1.49,8218.0
822,331,2020-02-04 05:00:00,77.49,4.64,27551.0
823,79,2020-02-04 06:00:00,83.4,4.91,66119.0
824,351,2020-02-04 07:00:00,59.89,1.59,18908.0
825,463,2020-02-04 08:00:00,83.68,1.02,20737.0
826,27,2020-02-04 09:00:00,63.39,0.23,24270.0
827,218,2020-02-04 10:00:00,72.83,0.37,23388.0
828,158,2020-02-04 11:00:00,92.26,0.57,13582.0
829,218,2020-02-04 12:00:00,95.7,4.45,43379.0
830,394,2020-02-04 13:00:00,105.79,2.15,43548.0
831,77,2020-02-04 14:00:00,86.27,3.38,63551.0
832,422,2020-02-04 15:00:00,149.31,0.43,55370.0
833,153,2020-02-04 16:00:00,139.66,2.55,59441.0
834,256,2020-02-04 17:00:00,126.68,3.25,72634.0
835,359,2020-02-04 18:00:00,137.73,2.05,94473.0
836,327,2020-02-04 19:00:00,86.27,0.73,66803.0
837,307,2020-02-04 20:00:00,120.55,0.21,93712.0
838,325,2020-02-04 21:00:00,148.37,2.79,90928.0
839,489,2020-02-04 22:00:00,54.97,0.53,10572.0
840,305,2020-02-04 23:00:00,111.5,0.71,16861.0
841,489,2020-02-05 00:00:00,69.61,4.38,74440.0
842,220,2020-02-05 01:00:00,73.5,2.21,81951.0
843,311,2020-02-05 02:00:00,91.75,0.27,80264.0
844,332,2020-02-05 03:00:00,75.99,2.92,16535.0
845,217,2020-02-05 04:00:00,142.17,3.89,93225.0
846,347,2020-02-05 05:00:00,140.66,2.95,57760.0
847,318,2020-02-05 06:00:00,70.64,4.98,14284.0
848,395,2020-02-05 07:00:00,52.44,0.7,5964.0
849,404,2020-02-05 08:00:00,105.88,2.83,3932.0
850,105,2020-02-05 09:00:00,105.0,0.29,72870.0
851,340,2020-02-05 10:00:00,95.55,2.36,79279.0
852,76,2020-02-05 11:00:00,61.45,4.2,3918.0
853,496,2020-02-05 12:00:00,139.05,3.39,10441.0
854,166,2020-02-05 13:00:00,115.99,2.76,4066.0
855,2,2020-02-05 14:00:00,89.4,0.99,85267.0
856,79,2020-02-05 15:00:00,145.62,4.31,89898.0
857,277,2020-02-05 16:00:00,96.64,3.14,80196.0
858,383,2020-02-05 17:00:00,50.81,1.69,14641.0
859,41,2020-02-05 18:00:00,81.49,1.86,67646.0
860,224,2020-02-05 19:00:00,69.1,1.87,60571.0
861,465,2020-02-05 20:00:00,68.45,0.82,50640.0
862,378,2020-02-05 21:00:00,105.65,3.7,44155.0
863,482,2020-02-05 22:00:00,98.56,4.77,86170.0
864,210,2020-02-05 23:00:00,73.39,0.44,62846.0
865,74,2020-02-06 00:00:00,146.43,2.26,54465.0
866,116,2020-02-06 01:00:00,52.06,0.32,47428.0
867,231,2020-02-06 02:00:00,62.94,4.64,36561.0
868,357,2020-02-06 03:00:00,77.44,3.41,6369.0
869,488,2020-02-06 04:00:00,111.25,3.21,78225.0
870,408,2020-02-06 05:00:00,83.08,2.16,38829.0
871,197,2020-02-06 06:00:00,139.22,3.88,84761.0
872,425,2020-02-06 07:00:00,84.77,3.99,26724.0
873,59,2020-02-06 08:00:00,76.05,1.74,61260.0
874,74,2020-02-06 09:00:00,137.03,1.91,65128.0
875,263,2020-02-06 10:00:00,60.68,4.09,93785.0
876,390,2020-02-06 11:00:00,105.68,0.51,12672.0
877,350,2020-02-06 12:00:00,54.2,0.1,17104.0
878,100,2020-02-06 13:00:00,117.22,4.54,82532.0
879,93,2020-02-06 14:00:00,114.19,0.9,26398.0
880,389,2020-02-06 15:00:00,90.21,2.66,70179.0
881,399,2020-02-06 16:00:00,90.53,3.35,81858.0
882,385,2020-02-06 17:00:00,53.08,2.52,56756.0
883,55,2020-02-06 18:00:00,90.83,1.05,77573.0
884,284,2020-02-06 19:00:00,50.41,0.71,63195.0
885,39,2020-02-06 20:00:00,120.45,2.07,43290.0
886,156,2020-02-06 21:00:00,135.27,4.21,59786.0
887,317,2020-02-06 22:00:00,110.97,2.17,44015.0
888,173,2020-02-06 23:00:00,140.43,4.22,42783.0
889,453,2020-02-07 00:00:00,51.96,4.73,89000.0
890,437,2020-02-07 01:00:00,95.88,1.09,91988.0
891,445,2020-02-07 02:00:00,111.42,1.28,71008.0
892,394,2020-02-07 03:00:00,104.22,3.42,18324.0
893,72,2020-02-07 04:00:00,54.93,1.06,85200.0
894,470,2020-02-07 05:00:00,80.24,4.09,49885.0
895,443,2020-02-07 06:00:00,69.95,2.54,77119.0
896,415,2020-02-07 07:00:00,103.3,4.07,640.0
897,287,2020-02-07 08:00:00,147.27,3.37,1488.0
898,133,2020-02-07 09:00:00,115.02,1.9,83182.0
899,386,2020-02-07 10:00:00,147.04,0.29,88873.0
900,259,2020-02-07 11:00:00,131.59,1.41,53258.0
901,474,2020-02-07 12:00:00,141.25,4.09,49155.0
902,370,2020-02-07 13:00:00,93.03,2.61,94494.0
903,345,2020-02-07 14:00:00,71.08,4.83,90647.0
904,17,2020-02-07 15:00:00,123.53,1.17,75198.0
905,365,2020-02-07 16:00:00,130.67,2.89,54352.0
906,450,2020-02-07 17:00:00,110.21,4.89,92201.0
907,181,2020-02-07 18:00:00,62.29,4.21,24273.0
908,268,2020-02-07 19:00:00,132.3,1.97,13176.0
909,30,2020-02-07 20:00:00,106.84,2.74,86233.0
910,57,2020-02-07 21:00:00,74.78,3.59,49479.0
911,323,2020-02-07 22:00:00,76.91,3.95,52148.0
912,193,2020-02-07 23:00:00,67.76,4.33,78877.0
913,445,2020-02-08 00:00:00,53.72,0.93,72473.0
914,379,2020-02-08 01:00:00,113.9,74.37173598532017,65303.0
915,341,2020-02-08 02:00:00,73.16,2.32,1961.0
916,291,2020-02-08 03:00:00,56.61,1.5,71648.0
917,369,2020-02-08 04:00:00,107.3,2.14,98436.0
918,219,2020-02-08 05:00:00,71.8,1.76,80007.0
919,448,2020-02-08 06:00:00,102.17,0.83,53665.0
920,213,2020-02-08 07:00:00,126.68,3.91,23408.0
921,105,2020-02-08 08:00:00,58.23,0.87,78551.0
922,46,2020-02-08 09:00:00,128.17,2.03,59238.0
923,245,2020-02-08 10:00:00,123.88,2.16,23242.0
924,62,2020-02-08 11:00:00,95.59,1.52,51975.0
925,129,2020-02-08 12:00:00,120.37,1.16,72865.0
926,320,2020-02-08 13:00:00,143.85,0.97,84893.0
927,100,2020-02-08 14:00:00,108.89,2.81,77969.0
